,date,shop_id,item_id,item_price,item_cnt_day
2596033,01.04.2015,42,4870,1299.0,1.0
2596099,01.04.2015,42,4996,1799.0,1.0
2596215,01.04.2015,42,7956,6990.0,1.0
2596261,01.04.2015,42,8845,264.58,1.0
2596288,01.04.2015,42,8981,399.0,1.0
2596319,01.04.2015,42,8204,449.0,1.0
2596395,01.04.2015,42,6126,999.0,1.0
2596444,01.04.2015,42,7211,248.0,1.0
2596492,01.04.2015,42,6675,26990.0,1.0
2596571,01.04.2015,42,839,3300.0,1.0
2596605,01.04.2015,42,1045,199.0,1.0
2596614,01.04.2015,42,1878,2599.0,-1.0
2596630,01.04.2015,42,1877,3599.0,1.0
2596644,01.04.2015,42,1969,3999.0,2.0
2596686,01.04.2015,42,1568,1999.0,1.0
2596813,01.04.2015,42,486,300.0,2.0
2596839,01.04.2015,46,21260,1039.0,1.0
2596840,01.04.2015,46,21366,1599.0,1.0
2596856,01.04.2015,46,21962,1249.0,1.0
2596871,01.04.2015,46,21363,3199.0,1.0
2596940,01.04.2015,42,3054,2299.0,1.0
2597090,01.04.2015,42,2269,599.0,1.0
2597127,01.04.2015,42,2047,198.0,1.0
2597139,01.04.2015,42,2861,1799.0,1.0
2597233,01.04.2015,42,15552,1768.84,1.0
2597254,01.04.2015,42,16167,799.0,1.0
2597308,01.04.2015,42,15319,1249.0,1.0
2597328,01.04.2015,42,15812,999.0,1.0
2597342,01.04.2015,42,16825,3999.0,1.0
2597356,01.04.2015,42,15799,299.0,1.0
2597414,01.04.2015,42,14306,999.0,1.0
2597432,01.04.2015,42,14458,299.0,1.0
2597433,01.04.2015,42,14500,199.0,1.0
2597438,01.04.2015,42,14437,349.0,1.0
2597454,01.04.2015,42,14102,749.0,1.0
2597474,01.04.2015,42,14243,399.0,1.0
2597480,01.04.2015,42,14125,1803.25,1.0
2597525,01.04.2015,42,14865,199.0,1.0
2597592,01.04.2015,42,18672,299.0,1.0
2597615,01.04.2015,42,18848,99.0,1.0
2597725,01.04.2015,42,19051,599.0,1.0
2597726,01.04.2015,42,19050,549.0,1.0
2597783,01.04.2015,42,17302,79.0,1.0
2597785,01.04.2015,42,17717,750.0,2.0
2597842,01.04.2015,42,17887,399.0,1.0
2597896,01.04.2015,42,17375,450.14,1.0
2597918,01.04.2015,42,17403,1449.0,1.0
2597936,01.04.2015,42,11133,199.0,1.0
2597967,01.04.2015,42,11247,399.0,1.0
2597973,01.04.2015,42,10513,1499.0,1.0
2597984,01.04.2015,42,10477,1599.0,1.0
2598007,01.04.2015,42,10726,399.0,1.0
2598048,01.04.2015,42,11800,149.0,1.0
2598059,01.04.2015,42,11811,1199.0,1.0
2598061,01.04.2015,42,8065,399.0,2.0
2598103,01.04.2015,42,10476,479.0,1.0
2598168,01.04.2015,42,9411,349.0,1.0
2598229,01.04.2015,42,10678,1499.0,1.0
2598264,01.04.2015,42,10296,1442.43,1.0
2598284,01.04.2015,42,12778,199.0,1.0
2598289,01.04.2015,42,13557,2499.0,1.0
2598298,01.04.2015,42,12826,99.0,1.0
2598353,01.04.2015,42,13268,499.0,1.0
2598445,01.04.2015,42,13802,499.0,2.0
2598519,01.04.2015,42,11926,1079.0,1.0
2598559,01.04.2015,42,12436,99.0,1.0
2598610,01.04.2015,42,12363,901.18,1.0
2598705,01.04.2015,6,13802,499.0,1.0
2598725,01.04.2015,6,15938,1299.0,1.0
2598815,01.04.2015,6,11927,539.0,1.0
2598891,01.04.2015,6,11496,169.0,1.0
2598913,01.04.2015,6,12488,798.0,1.0
2598928,01.04.2015,6,13205,299.0,4.0
2598929,01.04.2015,6,12709,399.0,1.0
2598992,01.04.2015,6,21367,749.0,1.0
2599070,01.04.2015,6,20949,5.0,1.0
2599101,01.04.2015,7,1969,3999.0,1.0
2599124,01.04.2015,6,22088,119.0,1.0
2599143,01.04.2015,7,1201,299.0,1.0
2599165,01.04.2015,6,17662,1999.0,1.0
2599200,01.04.2015,6,17717,1949.0,4.0
2599201,01.04.2015,6,17322,149.0,1.0
2599211,01.04.2015,6,15818,699.0,1.0
2599215,01.04.2015,6,15757,199.0,1.0
2599244,01.04.2015,6,16790,2899.0,1.0
2599297,01.04.2015,6,17891,217.5,1.0
2599300,01.04.2015,6,18052,299.0,1.0
2599318,01.04.2015,6,18106,3799.0,1.0
2599374,01.04.2015,6,4102,349.0,3.0
2599483,01.04.2015,6,4516,349.0,1.0
2599490,01.04.2015,6,4471,998.0,1.0
2599544,01.04.2015,6,2766,199.0,1.0
2599565,01.04.2015,6,1682,449.0,1.0
2599582,01.04.2015,6,1969,3999.0,1.0
2599629,01.04.2015,6,3170,299.0,1.0
2599641,01.04.2015,6,3461,2999.0,1.0
2599675,01.04.2015,6,3026,2599.0,1.0
2599701,01.04.2015,6,8569,399.0,1.0
2599708,01.04.2015,6,8352,1199.0,1.0
2599712,01.04.2015,6,8218,249.0,1.0
2599755,01.04.2015,6,7308,349.0,1.0
2599786,01.04.2015,6,10500,499.0,1.0
2599894,01.04.2015,6,5830,549.0,1.0
2599895,01.04.2015,6,5581,499.0,1.0
2599915,01.04.2015,6,5666,3490.0,1.0
2599961,01.04.2015,6,7085,699.0,1.0
2599973,01.04.2015,6,6308,299.0,1.0
2599978,01.04.2015,6,6285,349.0,1.0
2600111,01.04.2015,7,19050,549.0,1.0
2600153,01.04.2015,10,1556,2456.0,1.0
2600194,01.04.2015,7,21440,149.0,1.0
2600195,01.04.2015,7,21427,169.0,1.0
2600248,01.04.2015,7,16177,1999.0,1.0
2600290,01.04.2015,7,14844,339.0,1.0
2600368,01.04.2015,7,17717,999.0,1.0
2600389,01.04.2015,7,17457,199.0,1.0
2600390,01.04.2015,7,17398,99.0,1.0
2600423,01.04.2015,10,12319,70.0,1.0
2600482,01.04.2015,10,11688,80.0,1.0
2600499,01.04.2015,10,17662,1374.0,1.0
2600528,01.04.2015,10,19436,533.0,1.0
2600596,01.04.2015,10,8061,734.0,1.0
2600597,01.04.2015,10,3928,1859.0,1.0
2600705,01.04.2015,10,7780,460.0,1.0
2600825,01.04.2015,7,4242,1299.0,1.0
2600937,01.04.2015,7,4241,698.0,1.0
2601007,01.04.2015,7,2819,2198.0,1.0
2601013,01.04.2015,7,2592,499.0,1.0
2601075,01.04.2015,7,3115,349.0,1.0
2601282,01.04.2015,7,13851,169.0,1.0
2601295,01.04.2015,7,11185,349.0,1.0
2601299,01.04.2015,7,7351,299.0,1.0
2601309,01.04.2015,7,7220,1299.0,1.0
2601329,01.04.2015,7,7846,1299.0,1.0
2601393,01.04.2015,7,9873,199.0,1.0
2601628,01.04.2015,3,8455,3490.0,1.0
2601656,01.04.2015,3,3692,1299.0,1.0
2601806,01.04.2015,3,4493,699.0,1.0
2601810,01.04.2015,3,4870,1299.0,1.0
2601888,01.04.2015,4,1310,249.0,1.0
2601999,01.04.2015,4,3472,549.0,1.0
2602017,01.04.2015,3,16056,799.0,1.0
2602029,01.04.2015,3,16790,2899.0,1.0
2602033,01.04.2015,3,17717,500.0,1.0
2602089,01.04.2015,3,15045,699.0,1.0
2602115,01.04.2015,3,21358,599.0,1.0
2602206,01.04.2015,2,5380,3490.0,1.0
2602375,01.04.2015,2,1971,4499.0,1.0
2602376,01.04.2015,2,1970,8999.0,1.0
2602499,01.04.2015,2,2881,999.0,1.0
2602505,01.04.2015,2,2871,999.0,1.0
2602533,01.04.2015,2,3028,2599.0,1.0
2602539,01.04.2015,2,10489,399.0,1.0
2602567,01.04.2015,2,21363,2879.0,1.0
2602572,01.04.2015,2,21367,749.0,1.0
2602574,01.04.2015,2,21366,1439.0,1.0
2602599,01.04.2015,2,19118,699.0,1.0
2602626,01.04.2015,2,21677,49.0,1.0
2602673,01.04.2015,3,1970,8999.0,1.0
2602679,01.04.2015,3,1469,1199.0,1.0
2602739,01.04.2015,2,14256,99.0,1.0
2602740,01.04.2015,2,14259,99.0,1.0
2602741,01.04.2015,2,15112,159.0,2.0
2602747,01.04.2015,2,15047,1499.0,1.0
2602756,01.04.2015,2,14368,28.0,1.0
2602767,01.04.2015,2,11927,539.0,1.0
2602770,01.04.2015,2,11786,28.0,1.0
2602780,01.04.2015,2,10826,28.0,1.0
2602807,01.04.2015,2,14720,49.0,1.0
2602828,01.04.2015,2,17717,1399.5,2.0
2602832,01.04.2015,2,18589,99.0,1.0
2602854,01.04.2015,2,15489,1149.0,1.0
2602893,01.04.2015,2,14716,49.0,1.0
2602935,01.04.2015,5,11926,1199.0,1.0
2603100,01.04.2015,5,5663,3690.0,1.0
2603102,01.04.2015,5,5601,399.0,1.0
2603130,01.04.2015,5,4870,1299.0,1.0
2603189,01.04.2015,5,9406,349.0,1.0
2603276,01.04.2015,5,21674,399.0,1.0
2603353,01.04.2015,6,1204,299.0,1.0
2603382,01.04.2015,6,1114,217.5,1.0
2603387,01.04.2015,6,31,363.0,1.0
2603389,01.04.2015,5,22088,119.0,1.0
2603431,01.04.2015,5,16182,1499.0,1.0
2603454,01.04.2015,5,15685,699.0,1.0
2603519,01.04.2015,5,18407,199.0,1.0
2603521,01.04.2015,5,18360,199.0,1.0
2603539,01.04.2015,5,18464,199.0,1.0
2603540,01.04.2015,5,18476,99.0,1.0
2603556,01.04.2015,5,18484,199.0,1.0
2603712,01.04.2015,4,14844,339.0,1.0
2603824,01.04.2015,4,5823,2799.0,1.0
2603913,01.04.2015,4,8778,99.0,1.0
2603951,01.04.2015,4,6877,199.0,1.0
2603958,01.04.2015,4,6628,699.0,1.0
2604042,01.04.2015,5,1670,499.0,1.0
2604172,01.04.2015,4,18884,79.0,1.0
2604190,01.04.2015,4,17662,1999.0,1.0
2604239,01.04.2015,4,21366,1439.0,1.0
2604248,01.04.2015,4,21365,999.0,1.0
2604286,01.04.2015,4,19602,169.0,1.0
2604287,01.04.2015,4,19597,169.0,1.0
2604351,01.04.2015,18,1370,99.0,1.0
2604402,01.04.2015,16,21368,1499.0,1.0
2604440,01.04.2015,18,2354,398.0,1.0
2604477,01.04.2015,18,1968,58.0,1.0
2604528,01.04.2015,16,16825,3999.0,1.0
2604544,01.04.2015,16,15283,1499.0,1.0
2604560,01.04.2015,16,15443,629.0,1.0
2604630,01.04.2015,16,18441,249.0,1.0
2604657,01.04.2015,16,19116,399.0,1.0
2604659,01.04.2015,16,19438,2999.0,1.0
2604700,01.04.2015,18,5051,349.0,1.0
2604737,01.04.2015,18,4806,99.0,1.0
2604752,01.04.2015,18,4873,1199.0,1.0
2604797,01.04.2015,18,6406,98.0,1.0
2604816,01.04.2015,18,5821,1099.0,1.0
2604822,01.04.2015,18,5467,1649.0,1.0
2604862,01.04.2015,18,2969,28.0,2.0
2604902,01.04.2015,18,2778,99.0,1.0
2604956,01.04.2015,18,3633,1599.0,1.0
2605001,01.04.2015,18,3303,28.0,1.0
2605027,01.04.2015,18,6497,1499.0,1.0
2605039,01.04.2015,16,3329,1199.0,1.0
2605172,01.04.2015,16,3967,299.0,1.0
2605200,01.04.2015,16,4102,349.0,1.0
2605214,01.04.2015,15,21922,99.0,1.0
2605216,01.04.2015,15,21902,99.0,1.0
2605277,01.04.2015,15,21400,99.0,1.0
2605357,01.04.2015,16,1467,1199.0,1.0
2605397,01.04.2015,16,10855,269.17,1.0
2605423,01.04.2015,16,11655,1799.57,1.0
2605444,01.04.2015,16,8510,249.0,1.0
2605505,01.04.2015,16,14143,629.26,1.0
2605524,01.04.2015,16,13071,599.0,1.0
2605541,01.04.2015,16,13494,14990.0,1.0
2605566,01.04.2015,16,5900,1199.0,1.0
2605600,01.04.2015,16,5643,2990.0,1.0
2605616,01.04.2015,16,4906,1999.0,1.0
2605686,01.04.2015,16,7856,799.0,2.0
2605742,01.04.2015,19,5821,1099.0,1.0
2605752,01.04.2015,19,5485,349.0,1.0
2605780,01.04.2015,19,5822,1149.0,1.0
2605934,01.04.2015,19,3331,799.0,1.0
2605984,01.04.2015,19,3460,1799.0,1.0
2606008,01.04.2015,19,4806,99.0,1.0
2606189,01.04.2015,19,14228,99.0,1.0
2606209,01.04.2015,19,15044,298.0,1.0
2606331,01.04.2015,19,7085,699.0,1.0
2606348,01.04.2015,19,7834,799.0,1.0
2606351,01.04.2015,19,7655,299.0,1.0
2606418,01.04.2015,19,9055,99.0,1.0
2606454,01.04.2015,18,13144,98.0,1.0
2606541,01.04.2015,18,16057,619.0,1.0
2606587,01.04.2015,18,14229,99.0,2.0
2606589,01.04.2015,18,14228,99.0,1.0
2606590,01.04.2015,18,14227,99.0,1.0
2606594,01.04.2015,18,14169,98.0,1.0
2606604,01.04.2015,18,15022,99.0,1.0
2606605,01.04.2015,18,15023,58.0,1.0
2606630,01.04.2015,18,7739,148.0,1.0
2606641,01.04.2015,18,7369,299.0,1.0
2606676,01.04.2015,18,6641,98.0,1.0
2606728,01.04.2015,18,10476,479.0,1.0
2606830,01.04.2015,19,1905,249.0,1.0
2606840,01.04.2015,19,1569,2999.0,1.0
2606905,01.04.2015,19,2690,1598.0,-1.0
2606955,01.04.2015,19,1971,4499.0,1.0
2606978,01.04.2015,19,2308,199.0,1.0
2606980,01.04.2015,19,2293,999.0,1.0
2606990,01.04.2015,18,18257,199.0,1.0
2607112,01.04.2015,18,21365,999.0,1.0
2607143,01.04.2015,18,20949,5.0,2.0
2607178,01.04.2015,12,15989,499.0,1.0
2607208,01.04.2015,12,15261,699.0,1.0
2607212,01.04.2015,12,15229,1499.0,1.0
2607215,01.04.2015,12,15265,699.0,1.0
2607249,01.04.2015,12,16261,849.0,1.0
2607255,01.04.2015,12,19295,999.0,1.0
2607281,01.04.2015,12,19334,350.0,1.0
2607285,01.04.2015,12,19370,222.0,1.0
2607290,01.04.2015,12,19339,349.0,1.0
2607315,01.04.2015,12,17662,1999.0,1.0
2607319,01.04.2015,12,17750,3490.0,1.0
2607326,01.04.2015,12,17302,79.0,1.0
2607383,01.04.2015,12,12028,99.0,1.0
2607424,01.04.2015,12,12206,2499.0,1.0
2607428,01.04.2015,12,13387,299.0,1.0
2607446,01.04.2015,12,13753,200.8,5.0
2607494,01.04.2015,12,13560,3999.0,1.0
2607536,01.04.2015,14,3071,799.0,1.0
2607670,01.04.2015,14,4014,998.0,1.0
2607676,01.04.2015,14,4357,399.0,1.0
2607698,01.04.2015,12,20654,1899.0,1.0
2607702,01.04.2015,12,20641,3799.0,1.0
2607716,01.04.2015,12,20773,1099.0,1.0
2607777,01.04.2015,12,20195,720.0,1.0
2607781,01.04.2015,12,21387,1699.0,1.0
2607812,01.04.2015,14,1969,3999.0,3.0
2607824,01.04.2015,14,1855,799.0,1.0
2607830,01.04.2015,12,21726,99.0,1.0
2607841,01.04.2015,12,21485,329.0,2.0
2607885,01.04.2015,12,2416,699.0,1.0
2607918,01.04.2015,12,1970,8999.0,2.0
2607924,01.04.2015,12,1969,3999.0,3.0
2607939,01.04.2015,12,1971,4499.0,2.0
2607978,01.04.2015,12,3735,4499.0,1.0
2607979,01.04.2015,12,3734,3399.0,1.0
2608060,01.04.2015,12,464,299.0,1.0
2608073,01.04.2015,12,686,1500.0,1.0
2608075,01.04.2015,12,494,380.0,1.0
2608084,01.04.2015,12,486,300.0,1.0
2608106,01.04.2015,10,20949,3.0,2.0
2608167,01.04.2015,12,1568,1999.0,1.0
2608188,01.04.2015,12,806,249.0,3.0
2608211,01.04.2015,12,1364,399.0,1.0
2608234,01.04.2015,12,10614,280.0,1.0
2608284,01.04.2015,12,9355,349.0,1.0
2608300,01.04.2015,12,9462,379.0,1.0
2608327,01.04.2015,12,11373,383.33333333300004,3.0
2608359,01.04.2015,12,11372,814.0,2.0
2608377,01.04.2015,12,11370,233.0,10.0
2608401,01.04.2015,12,11369,855.0,2.0
2608514,01.04.2015,12,7917,198.0,1.0
2608526,01.04.2015,12,8436,249.0,1.0
2608535,01.04.2015,12,8532,5500.0,1.0
2608538,01.04.2015,12,7798,1798.0,1.0
2608584,01.04.2015,14,4962,399.0,1.0
2608658,01.04.2015,15,6710,599.0,1.0
2608705,01.04.2015,15,10455,99.0,1.0
2608753,01.04.2015,15,8930,99.0,1.0
2608914,01.04.2015,15,5822,1149.0,1.0
2608944,01.04.2015,15,17717,1999.0,1.0
2608981,01.04.2015,15,16595,99.0,1.0
2609000,01.04.2015,15,15334,287.0,1.0
2609005,01.04.2015,15,15698,99.0,1.0
2609050,01.04.2015,15,20231,99.0,1.0
2609085,01.04.2015,15,17875,148.0,1.0
2609096,01.04.2015,15,19439,3999.0,1.0
2609098,01.04.2015,15,19436,799.0,1.0
2609162,01.04.2015,15,8078,99.0,1.0
2609176,01.04.2015,15,11227,99.0,1.0
2609181,01.04.2015,15,11575,99.0,1.0
2609191,01.04.2015,15,11927,539.0,1.0
2609195,01.04.2015,15,11926,1199.0,1.0
2609206,01.04.2015,15,13400,19990.0,1.0
2609220,01.04.2015,15,14258,299.0,1.0
2609233,01.04.2015,15,15212,335.0,1.0
2609241,01.04.2015,15,14844,339.0,1.0
2609271,01.04.2015,15,13041,99.0,1.0
2609277,01.04.2015,15,14227,99.0,1.0
2609282,01.04.2015,15,13970,49.0,1.0
2609372,01.04.2015,14,11926,1079.0,1.0
2609411,01.04.2015,14,18441,249.0,1.0
2609433,01.04.2015,14,15240,599.0,1.0
2609596,01.04.2015,14,8958,499.0,1.0
2609600,01.04.2015,14,8570,499.0,1.0
2609619,01.04.2015,14,6422,58.0,1.0
2609645,01.04.2015,14,6861,498.0,1.0
2609660,01.04.2015,15,2975,2199.0,1.0
2609742,01.04.2015,15,4240,1299.0,1.0
2609854,01.04.2015,14,21922,99.0,1.0
2609922,01.04.2015,15,1969,3999.0,1.0
2609981,01.04.2015,14,22091,179.0,1.0
2609988,01.04.2015,15,1007,1199.0,1.0
